time,ax,ay,az,aT
179.6340,0.0240,0.0162,-0.0110,0.031
179.6350,0.0240,0.0162,-0.0110,0.031
179.6350,0.0054,0.0018,-0.0040,0.007
179.6510,-0.0176,-0.0013,-0.0043,0.018
179.6520,-0.0176,-0.0013,-0.0043,0.018
179.6520,-0.0176,-0.0013,-0.0043,0.018
179.6680,0.0232,-0.0151,-0.0017,0.028
179.6680,0.0232,-0.0151,-0.0017,0.028
179.6690,0.0232,-0.0151,-0.0017,0.028
179.6850,0.0581,0.0077,0.0544,0.080
179.6860,0.0581,0.0077,0.0544,0.080
179.6860,0.0581,0.0077,0.0544,0.080
179.6870,0.0581,0.0077,0.0544,0.080
179.7020,0.0147,0.0636,0.0057,0.066
179.7030,-0.0091,0.0631,-0.0062,0.064
179.7250,-0.1373,0.0119,-0.0150,0.139
179.7250,-0.1373,0.0119,-0.0150,0.139
179.7250,-0.1373,0.0119,-0.0150,0.139
179.7260,-0.1373,0.0119,-0.0150,0.139
179.7360,-0.1552,0.0208,-0.0143,0.157
179.7360,-0.1552,0.0208,-0.0143,0.157
179.7540,-0.0409,0.0078,0.0026,0.042
179.7550,-0.0409,0.0078,0.0026,0.042
179.7550,-0.0205,-0.0105,0.0092,0.025
179.7550,-0.0205,-0.0105,0.0092,0.025
179.7670,-0.0154,-0.0213,0.0365,0.045
179.7680,-0.0154,-0.0213,0.0365,0.045
179.7870,-0.0048,0.0185,0.0177,0.026
179.7880,-0.0048,0.0185,0.0177,0.026
179.7880,-0.0048,0.0185,0.0177,0.026
179.7890,-0.0048,0.0185,0.0177,0.026
179.8010,0.0320,-0.0077,-0.0036,0.033
179.8010,0.0320,-0.0077,-0.0036,0.033
179.8240,0.0409,0.0070,0.0019,0.042
179.8250,0.0409,0.0070,0.0019,0.042
179.8250,0.0409,0.0070,0.0019,0.042
179.8250,0.0409,0.0070,0.0019,0.042
179.8260,0.0409,0.0070,0.0019,0.042
179.8260,0.0409,0.0070,0.0019,0.042
179.8350,0.0581,0.0190,-0.0024,0.061
179.8350,0.0581,0.0190,-0.0024,0.061
179.8520,0.0372,-0.0226,-0.0314,0.054
179.8530,0.0372,-0.0226,-0.0314,0.054
179.8720,0.0048,-0.0042,-0.0243,0.025
179.8720,0.0057,-0.0067,-0.0363,0.037
179.8730,0.0057,-0.0067,-0.0363,0.037
179.8730,0.0057,-0.0067,-0.0363,0.037
179.8850,0.0225,-0.0181,-0.0106,0.031
179.8860,0.0212,-0.0223,0.0032,0.031
179.9020,-0.0748,-0.0213,0.0357,0.086
179.9020,-0.0748,-0.0213,0.0357,0.086
179.9030,-0.0748,-0.0213,0.0357,0.086
179.9030,-0.0748,-0.0213,0.0357,0.086
179.9230,-0.0769,0.0255,0.0002,0.081
179.9230,-0.0769,0.0255,0.0002,0.081
179.9240,-0.0769,0.0255,0.0002,0.081
179.9240,-0.0391,0.0326,0.0029,0.051
179.9360,-0.0093,0.0256,-0.0132,0.030
179.9360,-0.0093,0.0256,-0.0132,0.030
179.9510,-0.0127,0.0368,0.0111,0.040
179.9520,-0.0127,0.0368,0.0111,0.040
179.9520,-0.0127,0.0368,0.0111,0.040
179.9520,-0.0127,0.0368,0.0111,0.040
179.9680,-0.0146,0.0129,-0.0305,0.036
179.9690,-0.0146,0.0129,-0.0305,0.036
179.9690,-0.0146,0.0129,-0.0305,0.036
179.9690,-0.0146,0.0129,-0.0305,0.036
179.9880,-0.1123,-0.0132,0.0134,0.114
179.9890,-0.1123,-0.0132,0.0134,0.114
180.0030,-0.0447,-0.0014,0.0244,0.051
180.0040,-0.0447,-0.0014,0.0244,0.051
180.0040,-0.0447,-0.0014,0.0244,0.051
180.0040,-0.0447,-0.0014,0.0244,0.051
180.0220,0.1006,0.0094,0.0051,0.101
180.0220,0.1006,0.0094,0.0051,0.101
180.0230,0.1006,0.0094,0.0051,0.101
180.0230,0.1006,0.0094,0.0051,0.101
180.0360,0.0582,0.0236,0.0339,0.071
180.0370,0.0582,0.0236,0.0339,0.071
180.0510,0.0422,0.0467,-0.0374,0.073
180.0520,0.0422,0.0467,-0.0374,0.073
180.0530,0.0422,0.0467,-0.0374,0.073
180.0550,0.0492,0.0277,-0.0159,0.059
180.0680,0.0133,-0.0052,-0.0159,0.021
180.0690,0.0133,-0.0052,-0.0159,0.021
180.0860,-0.0593,-0.0079,0.0065,0.060
180.0870,-0.0593,-0.0079,0.0065,0.060
180.1030,0.0464,0.0095,0.0097,0.048
180.1030,0.0464,0.0095,0.0097,0.048
180.1070,0.0464,0.0095,0.0097,0.048
180.1080,0.0481,0.0027,0.0121,0.050
180.1080,0.0481,0.0027,0.0121,0.050
180.1090,0.0481,0.0027,0.0121,0.050
180.1200,0.0111,-0.0046,0.0359,0.038
180.1200,0.0111,-0.0046,0.0359,0.038
180.1350,-0.0538,0.0106,-0.0071,0.055
180.1360,-0.0628,-0.0062,-0.0260,0.068
180.1530,-0.0510,-0.0640,-0.0068,0.082
180.1540,-0.0510,-0.0640,-0.0068,0.082
180.1540,-0.0510,-0.0640,-0.0068,0.082
180.1540,-0.0510,-0.0640,-0.0068,0.082
180.1690,-0.0543,-0.0386,0.0261,0.072
180.1690,-0.0543,-0.0386,0.0261,0.072
180.1700,-0.0422,-0.0169,0.0117,0.047
180.1700,-0.0422,-0.0169,0.0117,0.047
180.1860,0.0388,0.0123,0.0070,0.041
180.1870,0.0388,0.0123,0.0070,0.041
180.2020,0.0475,-0.0068,0.0116,0.049
180.2030,0.0475,-0.0068,0.0116,0.049
180.2030,0.0475,-0.0068,0.0116,0.049
180.2040,0.0187,-0.0071,0.0044,0.020
180.2230,0.0234,0.0030,-0.0415,0.048
180.2240,0.0234,0.0030,-0.0415,0.048
180.2240,0.0234,0.0030,-0.0415,0.048
180.2250,0.0234,0.0030,-0.0415,0.048
180.2360,0.0254,0.0083,-0.0440,0.051
180.2370,0.0286,-0.0033,-0.0156,0.033
180.2520,-0.0091,-0.0008,0.0268,0.028
180.2520,-0.0091,-0.0008,0.0268,0.028
180.2690,0.0041,0.0292,-0.0065,0.030
180.2700,0.0041,0.0292,-0.0065,0.030
180.2710,0.0041,0.0292,-0.0065,0.030
180.2710,0.0041,0.0292,-0.0065,0.030
180.2850,0.0124,0.0317,0.0104,0.036
180.2860,-0.0117,0.0269,0.0247,0.038
180.3020,-0.0752,-0.0022,0.0382,0.084
180.3030,-0.0752,-0.0022,0.0382,0.084
180.3040,-0.0752,-0.0022,0.0382,0.084
180.3040,-0.0752,-0.0022,0.0382,0.084
180.3230,-0.0492,0.0017,0.0057,0.050
180.3270,-0.0526,-0.0024,-0.0114,0.054
180.3280,-0.0526,-0.0024,-0.0114,0.054
180.3280,-0.0526,-0.0024,-0.0114,0.054
180.3370,-0.0795,0.0123,-0.0020,0.080
180.3380,-0.0745,0.0240,-0.0042,0.078
180.3530,0.0238,0.0392,-0.0360,0.058
180.3530,0.0238,0.0392,-0.0360,0.058
180.3540,0.0238,0.0392,-0.0360,0.058
180.3540,0.0238,0.0392,-0.0360,0.058
180.3720,0.1119,0.0382,0.0093,0.119
180.3730,0.1119,0.0382,0.0093,0.119
180.3860,0.0729,0.0321,0.0406,0.089
180.3860,0.0729,0.0321,0.0406,0.089
180.3870,0.0729,0.0321,0.0406,0.089
180.3870,0.0729,0.0321,0.0406,0.089
180.4030,0.0338,0.0040,0.0295,0.045
180.4040,0.0338,0.0040,0.0295,0.045
180.4220,-0.1155,-0.0440,0.0068,0.124
180.4250,-0.1155,-0.0440,0.0068,0.124
180.4260,-0.1155,-0.0440,0.0068,0.124
180.4260,-0.1243,-0.0341,0.0234,0.131
180.4370,-0.1211,-0.0242,0.0043,0.124
180.4370,-0.1211,-0.0242,0.0043,0.124
180.4530,-0.0021,0.0037,-0.0052,0.007
180.4530,-0.0021,0.0037,-0.0052,0.007
180.4540,0.0102,0.0183,-0.0030,0.021
180.4540,0.0102,0.0183,-0.0030,0.021
180.4680,-0.0436,0.0341,-0.0127,0.057
180.4690,-0.0436,0.0341,-0.0127,0.057
180.4850,-0.0233,0.0530,-0.0429,0.072
180.4860,-0.0233,0.0530,-0.0429,0.072
180.4860,-0.0233,0.0530,-0.0429,0.072
180.4870,-0.0233,0.0530,-0.0429,0.072
180.5040,0.0449,-0.0281,0.0081,0.054
180.5040,0.0449,-0.0281,0.0081,0.054
180.5050,0.0449,-0.0281,0.0081,0.054
180.5050,0.0449,-0.0281,0.0081,0.054
180.5220,0.0126,0.0096,0.0415,0.044
180.5230,0.0126,0.0096,0.0415,0.044
180.5380,0.0214,-0.0113,0.0217,0.033
180.5390,0.0214,-0.0113,0.0217,0.033
180.5390,0.0214,-0.0113,0.0217,0.033
180.5390,0.0214,-0.0113,0.0217,0.033
180.5520,-0.0117,-0.0320,0.0116,0.036
180.5520,-0.0117,-0.0320,0.0116,0.036
180.5690,-0.0531,-0.0011,-0.0311,0.062
180.5700,-0.0334,0.0039,-0.0405,0.053
180.5700,-0.0334,0.0039,-0.0405,0.053
180.5700,-0.0334,0.0039,-0.0405,0.053
180.5870,0.0385,-0.0113,-0.0138,0.042
180.5880,0.0385,-0.0113,-0.0138,0.042
180.6030,0.0331,0.0037,0.0268,0.043
180.6030,0.0331,0.0037,0.0268,0.043
180.6040,0.0331,0.0037,0.0268,0.043
180.6040,0.0331,0.0037,0.0268,0.043
180.6200,0.0194,-0.0060,-0.0205,0.029
180.6210,0.0194,-0.0060,-0.0205,0.029
180.6370,0.0118,-0.0000,0.0600,0.061
180.6380,0.0118,-0.0000,0.0600,0.061
180.6380,0.0118,-0.0000,0.0600,0.061
180.6380,0.0118,-0.0000,0.0600,0.061
180.6520,-0.0269,0.0156,0.0349,0.047
180.6530,-0.0269,0.0156,0.0349,0.047
180.6530,-0.0269,0.0156,0.0349,0.047
180.6540,-0.0269,0.0156,0.0349,0.047
180.6680,-0.0666,0.0174,-0.0389,0.079
180.6680,-0.0666,0.0174,-0.0389,0.079
180.6860,-0.1093,0.0173,-0.0094,0.111
180.6870,-0.1093,0.0173,-0.0094,0.111
180.6870,-0.1093,0.0173,-0.0094,0.111
180.6870,-0.1093,0.0173,-0.0094,0.111
180.7030,0.0140,0.0450,-0.0022,0.047
180.7030,0.0140,0.0450,-0.0022,0.047
180.7230,0.0936,-0.0194,0.0353,0.102
180.7240,0.0936,-0.0194,0.0353,0.102
180.7240,0.0936,-0.0194,0.0353,0.102
180.7240,0.0936,-0.0194,0.0353,0.102
180.7360,0.0469,-0.0035,0.0349,0.059
180.7370,0.0469,-0.0035,0.0349,0.059
180.7370,0.0469,-0.0035,0.0349,0.059
180.7370,0.0469,-0.0035,0.0349,0.059
180.7540,-0.0017,-0.0131,-0.0256,0.029
180.7540,-0.0017,-0.0131,-0.0256,0.029
180.7700,-0.0671,-0.0328,-0.0157,0.076
180.7710,-0.0671,-0.0328,-0.0157,0.076
180.7710,-0.0671,-0.0328,-0.0157,0.076
180.7710,-0.0671,-0.0328,-0.0157,0.076
180.7870,-0.0686,-0.0106,-0.0242,0.074
180.7870,-0.0686,-0.0106,-0.0242,0.074
180.8050,0.0248,-0.0145,-0.0025,0.029
180.8060,0.0507,0.0238,0.0212,0.060
180.8070,0.0507,0.0238,0.0212,0.060
180.8070,0.0507,0.0238,0.0212,0.060
180.8200,0.0038,0.0435,0.0446,0.062
180.8200,0.0038,0.0435,0.0446,0.062
180.8430,-0.0602,0.0393,0.0127,0.073
180.8440,-0.0836,0.0250,0.0103,0.088
180.8440,-0.0836,0.0250,0.0103,0.088
180.8440,-0.0836,0.0250,0.0103,0.088
180.8440,-0.0836,0.0250,0.0103,0.088
180.8450,-0.0836,0.0250,0.0103,0.088
180.8530,-0.1093,0.0110,-0.0040,0.110
180.8540,-0.1350,-0.0007,-0.0038,0.135
180.8700,-0.1492,0.0164,0.0084,0.150
180.8700,-0.1492,0.0164,0.0084,0.150
180.8860,0.0085,0.0414,0.0082,0.043
180.8860,0.0085,0.0414,0.0082,0.043
180.8870,0.0085,0.0414,0.0082,0.043
180.8880,0.0494,0.0369,0.0079,0.062
180.9040,0.0258,0.0337,-0.0188,0.046
180.9050,0.0258,0.0337,-0.0188,0.046
180.9250,0.0691,0.0270,-0.0467,0.088
180.9260,0.0691,0.0270,-0.0467,0.088
180.9260,0.0952,0.0080,-0.0229,0.098
180.9260,0.0952,0.0080,-0.0229,0.098
180.9360,0.1250,-0.0248,0.0481,0.136
180.9370,0.1250,-0.0248,0.0481,0.136
180.9520,0.0825,-0.0408,0.0615,0.111
180.9530,0.0825,-0.0408,0.0615,0.111
180.9530,0.0825,-0.0408,0.0615,0.111
180.9540,0.0825,-0.0408,0.0615,0.111
180.9700,-0.0002,-0.0610,-0.0049,0.061
180.9700,-0.0272,-0.0720,-0.0117,0.078
180.9870,-0.1077,-0.0980,-0.0418,0.151
180.9880,-0.1077,-0.0980,-0.0418,0.151
180.9880,-0.1077,-0.0980,-0.0418,0.151
180.9880,-0.1077,-0.0980,-0.0418,0.151
181.0020,-0.1276,-0.0323,-0.0552,0.143
181.0030,-0.1091,-0.0129,-0.0598,0.125
181.0040,-0.1091,-0.0129,-0.0598,0.125
181.0040,-0.1091,-0.0129,-0.0598,0.125
181.0200,-0.0143,0.0074,-0.0120,0.020
181.0200,-0.0143,0.0074,-0.0120,0.020
181.0440,0.0151,0.0692,0.0099,0.072
181.0440,0.0151,0.0692,0.0099,0.072
181.0440,0.0151,0.0692,0.0099,0.072
181.0450,0.0151,0.0692,0.0099,0.072
181.0450,0.0151,0.0692,0.0099,0.072
181.0450,0.0255,0.0585,-0.0062,0.064
181.0540,0.0454,0.0362,-0.0175,0.061
181.0550,0.0699,0.0144,-0.0217,0.075
181.0690,0.0689,-0.0095,-0.0039,0.070
181.0700,0.0485,-0.0118,0.0201,0.054
181.0870,-0.0001,0.0209,0.0363,0.042
181.0880,-0.0001,0.0209,0.0363,0.042
181.0880,-0.0001,0.0209,0.0363,0.042
181.0880,-0.0088,0.0373,0.0357,0.052
181.1040,-0.0046,0.0093,-0.0043,0.011
181.1040,-0.0046,0.0093,-0.0043,0.011
181.1240,-0.0922,-0.0142,-0.0118,0.094
181.1250,-0.0922,-0.0142,-0.0118,0.094
181.1250,-0.0922,-0.0142,-0.0118,0.094
181.1250,-0.0922,-0.0142,-0.0118,0.094
181.1380,0.0129,-0.0093,-0.0414,0.044
181.1380,0.0129,-0.0093,-0.0414,0.044
181.1530,0.1094,-0.0058,0.0018,0.110
181.1530,0.1094,-0.0058,0.0018,0.110
181.1700,0.0350,-0.0038,0.0325,0.048
181.1700,0.0350,-0.0038,0.0325,0.048
181.1740,0.0350,-0.0038,0.0325,0.048
181.1750,0.0350,-0.0038,0.0325,0.048
181.1750,0.0350,-0.0038,0.0325,0.048
181.1750,0.0350,-0.0038,0.0325,0.048
181.1870,-0.0891,0.0023,-0.0131,0.090
181.1870,-0.0891,0.0023,-0.0131,0.090
181.2020,-0.1434,0.0048,0.0082,0.144
181.2030,-0.1434,0.0048,0.0082,0.144
181.2200,-0.0424,0.0383,0.0160,0.059
181.2210,-0.0424,0.0383,0.0160,0.059
181.2210,-0.0424,0.0383,0.0160,0.059
181.2210,-0.0424,0.0383,0.0160,0.059
181.2400,0.0657,0.0279,0.0370,0.080
181.2400,0.0657,0.0279,0.0370,0.080
181.2410,0.0657,0.0279,0.0370,0.080
181.2410,0.0657,0.0279,0.0370,0.080
181.2540,-0.0111,0.0217,0.0359,0.043
181.2540,-0.0111,0.0217,0.0359,0.043
181.2710,-0.0073,0.0252,-0.0122,0.029
181.2710,-0.0073,0.0252,-0.0122,0.029
181.2720,-0.0073,0.0252,-0.0122,0.029
181.2720,-0.0073,0.0252,-0.0122,0.029
181.2870,0.0238,-0.0140,0.0067,0.028
181.2870,0.0238,-0.0140,0.0067,0.028
181.3040,-0.0277,0.0243,-0.0073,0.038
181.3040,-0.0277,0.0243,-0.0073,0.038
181.3050,-0.0277,0.0243,-0.0073,0.038
181.3050,-0.0277,0.0243,-0.0073,0.038
181.3200,0.0192,0.0429,-0.0185,0.051
181.3210,0.0382,0.0358,-0.0160,0.055
181.3410,-0.0120,0.0040,0.0057,0.014
181.3420,-0.0120,0.0040,0.0057,0.014
181.3420,-0.0120,0.0040,0.0057,0.014
181.3420,-0.0120,0.0040,0.0057,0.014
181.3570,0.0080,-0.0065,0.0009,0.010
181.3580,0.0080,-0.0065,0.0009,0.010
181.3580,0.0417,-0.0088,0.0149,0.045
181.3580,0.0417,-0.0088,0.0149,0.045
181.3710,0.0511,-0.0319,0.0167,0.063
181.3710,0.0511,-0.0319,0.0167,0.063
181.3870,-0.0287,-0.0334,0.0260,0.051
181.3870,-0.0287,-0.0334,0.0260,0.051
181.3880,-0.0287,-0.0334,0.0260,0.051
181.4040,-0.0473,-0.0609,-0.0217,0.080
181.4060,-0.0443,-0.0763,-0.0074,0.089
181.4070,-0.0443,-0.0763,-0.0074,0.089
181.4190,-0.0640,-0.0997,0.0065,0.119
181.4200,-0.0640,-0.0997,0.0065,0.119
181.4200,-0.0640,-0.0997,0.0065,0.119
181.4410,0.0023,-0.0254,0.0040,0.026
181.4410,0.0023,-0.0254,0.0040,0.026
181.4420,0.0023,-0.0254,0.0040,0.026
181.4420,0.0023,-0.0254,0.0040,0.026
181.4530,0.0597,-0.0024,-0.0115,0.061
181.4540,0.0597,-0.0024,-0.0115,0.061
181.4540,0.0597,-0.0024,-0.0115,0.061
181.4710,0.0394,0.0262,-0.0160,0.050
181.4710,0.0394,0.0262,-0.0160,0.050
181.4710,0.0394,0.0262,-0.0160,0.050
181.4860,0.0351,0.0332,-0.0496,0.069
181.4880,0.0434,0.0376,-0.0394,0.070
181.4890,0.0434,0.0376,-0.0394,0.070
181.5040,0.0950,0.0325,0.0116,0.101
181.5050,0.0950,0.0325,0.0116,0.101
181.5050,0.0950,0.0325,0.0116,0.101
181.5250,-0.0135,0.0543,0.0485,0.074
181.5260,-0.0135,0.0543,0.0485,0.074
181.5270,-0.0319,0.0511,0.0219,0.064
181.5270,-0.0319,0.0511,0.0219,0.064
181.5420,-0.0868,-0.0019,-0.0330,0.093
181.5420,-0.0868,-0.0019,-0.0330,0.093
181.5540,-0.1309,-0.0135,-0.0298,0.135
181.5540,-0.1309,-0.0135,-0.0298,0.135
181.5540,-0.1309,-0.0135,-0.0298,0.135
181.5540,-0.1309,-0.0135,-0.0298,0.135
181.5690,-0.1159,0.0098,-0.0234,0.119
181.5710,-0.0706,0.0215,-0.0205,0.077
181.5870,0.0472,0.0377,0.0181,0.063
181.5870,0.0472,0.0377,0.0181,0.063
181.5880,0.0472,0.0377,0.0181,0.063
181.5880,0.0472,0.0377,0.0181,0.063
181.6030,-0.0213,0.0356,0.0229,0.047
181.6040,-0.0213,0.0356,0.0229,0.047
181.6200,-0.0691,0.0318,-0.0108,0.077
181.6210,-0.0691,0.0318,-0.0108,0.077
181.6210,-0.0691,0.0318,-0.0108,0.077
181.6210,-0.0691,0.0318,-0.0108,0.077
181.6410,-0.0279,-0.0104,0.0241,0.038
181.6440,-0.0515,-0.0175,0.0690,0.088
181.6440,-0.0515,-0.0175,0.0690,0.088
181.6450,-0.0515,-0.0175,0.0690,0.088
181.6540,-0.0773,0.0107,0.0351,0.086
181.6540,-0.0773,0.0107,0.0351,0.086
181.6700,-0.0497,0.0273,-0.0127,0.058
181.6700,-0.0497,0.0273,-0.0127,0.058
181.6710,-0.0497,0.0273,-0.0127,0.058
181.6860,-0.0152,0.0371,0.0112,0.042
181.6870,-0.0057,0.0391,0.0325,0.051
181.7020,0.0738,0.0399,-0.0081,0.084
181.7060,0.0966,0.0302,-0.0270,0.105
181.7060,0.0966,0.0302,-0.0270,0.105
181.7070,0.0966,0.0302,-0.0270,0.105
181.7070,0.0966,0.0302,-0.0270,0.105
181.7200,0.1285,0.0046,-0.0332,0.133
181.7200,0.1285,0.0046,-0.0332,0.133
181.7390,0.0146,0.0019,0.0039,0.015
181.7390,0.0146,0.0019,0.0039,0.015
181.7400,0.0146,0.0019,0.0039,0.015
181.7400,0.0146,0.0019,0.0039,0.015
181.7530,0.0159,-0.0008,-0.0101,0.019
181.7530,0.0159,-0.0008,-0.0101,0.019
181.7710,-0.0012,-0.0590,0.0044,0.059
181.7710,-0.0012,-0.0590,0.0044,0.059
181.7710,-0.0012,-0.0590,0.0044,0.059
181.7720,-0.0012,-0.0590,0.0044,0.059
181.7880,-0.0164,-0.0065,0.0106,0.021
181.7880,-0.0164,-0.0065,0.0106,0.021
181.7890,-0.0164,-0.0065,0.0106,0.021
181.7890,-0.0164,-0.0065,0.0106,0.021
181.8040,0.0074,-0.0055,0.0120,0.015
181.8040,0.0074,-0.0055,0.0120,0.015
181.8200,-0.0773,-0.0266,0.0233,0.085
181.8200,-0.1033,-0.0196,0.0209,0.107
181.8210,-0.1033,-0.0196,0.0209,0.107
181.8210,-0.1033,-0.0196,0.0209,0.107
181.8400,-0.0407,-0.0081,-0.0349,0.054
181.8410,-0.0407,-0.0081,-0.0349,0.054
181.8410,-0.0407,-0.0081,-0.0349,0.054
181.8420,-0.0407,-0.0081,-0.0349,0.054
181.8540,0.0372,-0.0214,0.0014,0.043
181.8540,0.0390,-0.0234,0.0205,0.050
181.8790,0.0255,0.0139,0.0579,0.065
181.8800,0.0209,0.0159,0.0336,0.043
181.8800,0.0209,0.0159,0.0336,0.043
181.8800,0.0209,0.0159,0.0336,0.043
181.8920,-0.0065,0.0132,-0.0193,0.024
181.8920,-0.0248,0.0107,-0.0242,0.036
181.9060,-0.0736,-0.0159,-0.0073,0.076
181.9070,-0.0731,-0.0186,-0.0071,0.076
181.9070,-0.0731,-0.0186,-0.0071,0.076
181.9070,-0.0731,-0.0186,-0.0071,0.076
181.9200,-0.0296,-0.0072,-0.0115,0.033
181.9200,-0.0296,-0.0072,-0.0115,0.033
181.9400,0.0837,-0.0035,-0.0134,0.085
181.9400,0.0664,-0.0009,0.0081,0.067
181.9410,0.0664,-0.0009,0.0081,0.067
181.9410,0.0664,-0.0009,0.0081,0.067
181.9530,0.0034,0.0131,0.0293,0.032
181.9530,0.0034,0.0131,0.0293,0.032
181.9700,-0.0578,-0.0036,0.0208,0.062
181.9710,-0.0578,-0.0036,0.0208,0.062
181.9710,-0.0578,-0.0036,0.0208,0.062
181.9710,-0.0578,-0.0036,0.0208,0.062
181.9870,-0.0768,-0.0350,0.0285,0.089
181.9880,-0.0768,-0.0350,0.0285,0.089
182.0040,-0.0338,0.0205,0.0226,0.046
182.0040,-0.0338,0.0205,0.0226,0.046
182.0050,-0.0338,0.0205,0.0226,0.046
182.0050,-0.0338,0.0205,0.0226,0.046
182.0220,0.0564,0.0504,-0.0155,0.077
182.0220,0.0564,0.0504,-0.0155,0.077
182.0420,0.0530,0.0409,0.0139,0.068
182.0420,0.0451,0.0423,0.0068,0.062
182.0430,0.0451,0.0423,0.0068,0.062
182.0430,0.0451,0.0423,0.0068,0.062
182.0540,0.0326,0.0313,-0.0074,0.046
182.0550,0.0326,0.0313,-0.0074,0.046
182.0550,0.0326,0.0313,-0.0074,0.046
182.0550,0.0326,0.0313,-0.0074,0.046
182.0710,-0.0160,0.0054,-0.0010,0.017
182.0720,-0.0532,0.0009,0.0106,0.054
182.0910,-0.1142,0.0173,0.0169,0.117
182.0910,-0.1142,0.0173,0.0169,0.117
182.0920,-0.0917,0.0359,0.0001,0.098
182.0920,-0.0917,0.0359,0.0001,0.098
182.1030,-0.0212,0.0261,-0.0095,0.035
182.1040,-0.0212,0.0261,-0.0095,0.035
182.1220,0.0281,0.0090,0.0051,0.030
182.1220,0.0281,0.0090,0.0051,0.030
182.1240,0.0035,-0.0012,-0.0018,0.004
182.1240,0.0035,-0.0012,-0.0018,0.004
182.1430,0.0123,0.0204,-0.0362,0.043
182.1440,0.0123,0.0204,-0.0362,0.043
182.1440,0.0123,0.0204,-0.0362,0.043
182.1440,0.0123,0.0204,-0.0362,0.043
182.1550,0.0220,0.0252,-0.0337,0.047
182.1570,0.0337,0.0277,0.0188,0.048
182.1710,-0.0151,0.0342,0.0306,0.048
182.1710,-0.0151,0.0342,0.0306,0.048
182.1710,-0.0228,0.0359,0.0307,0.052
182.1720,-0.0228,0.0359,0.0307,0.052
182.1880,-0.0145,0.0182,-0.0073,0.024
182.1880,-0.0145,0.0182,-0.0073,0.024
182.2040,0.0190,-0.0379,0.0188,0.046
182.2040,0.0190,-0.0379,0.0188,0.046
182.2050,0.0190,-0.0379,0.0188,0.046
182.2050,0.0002,-0.0541,0.0352,0.065
182.2210,-0.0503,-0.0177,0.0126,0.055
182.2370,-0.0604,-0.0123,-0.0116,0.063
182.2440,-0.0779,-0.0206,-0.0140,0.082
182.2450,-0.0779,-0.0206,-0.0140,0.082
182.2450,-0.0779,-0.0206,-0.0140,0.082
182.2450,-0.0779,-0.0206,-0.0140,0.082
182.2550,-0.0820,-0.0201,0.0101,0.085
182.2550,-0.0820,-0.0201,0.0101,0.085
182.2710,0.0270,0.0223,0.0198,0.040
182.2710,0.0270,0.0223,0.0198,0.040
182.2710,0.0270,0.0223,0.0198,0.040
182.2710,0.0270,0.0223,0.0198,0.040
182.2890,0.1255,-0.0058,0.0357,0.131
182.2900,0.1255,-0.0058,0.0357,0.131
182.2900,0.1255,-0.0058,0.0357,0.131
182.2910,0.1255,-0.0058,0.0357,0.131
182.3050,-0.0340,-0.0236,0.0257,0.049
182.3050,-0.0340,-0.0236,0.0257,0.049
182.3210,-0.0831,-0.0349,-0.0570,0.107
182.3220,-0.0831,-0.0349,-0.0570,0.107
182.3220,-0.0831,-0.0349,-0.0570,0.107
182.3230,-0.0831,-0.0349,-0.0570,0.107
182.3420,-0.0026,-0.0040,0.0018,0.005
182.3420,-0.0026,-0.0040,0.0018,0.005
182.3540,0.0590,0.0338,0.0239,0.072
182.3550,0.0590,0.0338,0.0239,0.072
182.3550,0.0590,0.0338,0.0239,0.072
182.3720,0.1674,0.0544,0.0048,0.176
182.3720,0.1674,0.0544,0.0048,0.176
182.3720,0.1674,0.0544,0.0048,0.176
182.3880,0.0601,0.0241,0.0186,0.067
182.3890,0.0100,0.0114,0.0113,0.019
182.3890,0.0100,0.0114,0.0113,0.019
182.4050,-0.0662,-0.0083,-0.0459,0.081
182.4060,-0.0662,-0.0083,-0.0459,0.081
182.4060,-0.0662,-0.0083,-0.0459,0.081
182.4210,-0.0613,-0.0249,-0.0451,0.080
182.4210,-0.0613,-0.0249,-0.0451,0.080
182.4210,-0.0613,-0.0249,-0.0451,0.080
182.4410,-0.0653,0.0309,0.0271,0.077
182.4410,-0.0486,0.0377,0.0200,0.065
182.4410,-0.0486,0.0377,0.0200,0.065
182.4420,-0.0486,0.0377,0.0200,0.065
182.4550,-0.0010,0.0371,-0.0038,0.037
182.4550,-0.0010,0.0371,-0.0038,0.037
182.4560,0.0037,0.0320,0.0058,0.033
182.4700,-0.0531,-0.0168,0.0293,0.063
182.4700,-0.0531,-0.0168,0.0293,0.063
182.4710,-0.0531,-0.0168,0.0293,0.063
182.4880,-0.0328,0.0349,0.0406,0.063
182.4890,-0.0328,0.0349,0.0406,0.063
182.4890,-0.0328,0.0349,0.0406,0.063
182.5050,0.0470,-0.0048,0.0386,0.061
182.5060,0.0470,-0.0048,0.0386,0.061
182.5060,0.0470,-0.0048,0.0386,0.061
182.5060,0.0470,-0.0048,0.0386,0.061
182.5220,-0.0839,-0.0182,0.0398,0.095
182.5230,-0.1190,-0.0226,0.0205,0.123
182.5230,-0.1190,-0.0226,0.0205,0.123
182.5410,-0.1098,-0.0252,-0.0346,0.118
182.5440,-0.0864,-0.0407,-0.0277,0.099
182.5440,-0.0864,-0.0407,-0.0277,0.099
182.5440,-0.0864,-0.0407,-0.0277,0.099
182.5550,-0.0561,-0.0245,0.0165,0.063
