time,ax,ay,az,aT
115.6070,-1.0682,-6.8610,-7.0324,9.883
115.6080,-1.0682,-6.8610,-7.0324,9.883
115.6320,-5.3448,-14.7637,-11.2026,19.288
115.6330,-4.8148,-14.0836,-9.6607,17.744
115.6380,-3.9421,-12.2594,-7.9176,15.117
115.6550,-2.6221,-7.4183,-4.8668,9.252
115.6720,-7.5914,-2.0831,5.4074,9.550
115.6720,-7.5914,-2.0831,5.4074,9.550
115.6880,-9.1328,-2.2403,6.2700,11.302
115.7090,1.3694,2.1492,50.8934,50.957
115.7090,2.8148,0.7629,55.6616,55.738
115.7310,-8.2849,-3.4567,1.9997,9.197
115.7310,-8.2849,-3.4567,1.9997,9.197
115.7380,-8.4818,-1.8166,1.7388,8.847
115.7550,-9.1203,2.2468,2.2667,9.663
115.7560,-9.1203,2.2468,2.2667,9.663
115.7720,-9.4233,2.9194,2.1089,10.088
115.7900,-8.3417,5.1744,1.7675,9.974
115.7900,-8.3417,5.1744,1.7675,9.974
115.8090,-6.4700,9.7705,10.5014,15.735
115.8300,-4.1412,11.0047,8.5861,14.559
115.8310,-3.4210,10.3649,4.6126,11.850
115.8310,-3.4210,10.3649,4.6126,11.850
115.8410,-2.1245,8.6902,-1.6998,9.106
115.8560,-1.6359,5.4613,-4.8959,7.515
115.8720,-4.5347,-0.1455,-7.9292,9.135
115.8890,-8.4304,-8.2977,2.4244,12.075
115.9080,-11.9748,-23.3252,6.1116,26.922
115.9110,-11.9748,-23.3252,6.1116,26.922
115.9110,-11.9748,-23.3252,6.1116,26.922
115.9240,-4.5356,-34.7783,-1.2817,35.096
115.9430,10.6647,-33.1451,-3.9048,35.037
115.9430,10.6647,-33.1451,-3.9048,35.037
115.9550,9.5584,-13.4958,-2.3707,16.707
115.9720,9.8852,-5.0113,-5.8751,12.544
115.9730,9.8852,-5.0113,-5.8751,12.544
115.9890,4.9277,1.2185,-12.6104,13.594
115.9900,4.9277,1.2185,-12.6104,13.594
116.0090,-0.9418,5.1419,-4.8037,7.099
116.0320,1.5046,5.5326,-6.0184,8.312
116.0330,2.3764,5.1976,-5.9875,8.277
116.0330,2.3764,5.1976,-5.9875,8.277
116.0420,3.8274,4.6980,-5.0263,7.873
116.0550,4.7419,4.5058,-3.3032,7.328
116.0720,6.7845,5.3861,0.7252,8.693
116.0890,9.7066,7.2246,1.8083,12.235
116.0900,10.3695,7.8631,1.0650,13.057
116.1060,10.9305,9.6454,-3.2223,14.930
116.1270,12.3234,13.1922,-6.1394,19.068
116.1270,12.3234,13.1922,-6.1394,19.068
116.1540,-3.4897,6.9037,4.4767,8.938
116.1550,-3.4897,6.9037,4.4767,8.938
116.1550,-3.4897,6.9037,4.4767,8.938
116.1720,-22.7241,-8.0682,11.5461,26.736
116.1730,-22.7241,-8.0682,11.5461,26.736
116.1890,-12.1762,-4.0218,-6.8837,14.554
116.2100,2.8897,3.8464,4.0507,6.289
116.2110,4.8322,-0.0393,5.3225,7.189
116.2310,8.0197,-6.0098,6.6560,12.031
116.2310,8.0197,-6.0098,6.6560,12.031
116.2390,6.9429,-16.5795,-6.1052,18.983
116.2560,4.8766,-25.8732,-20.6856,33.483
116.2570,4.8766,-25.8732,-20.6856,33.483
116.2730,7.6605,-8.1997,-6.3794,12.908
116.2890,9.9762,5.2104,3.1495,11.687
116.2900,9.9762,5.2104,3.1495,11.687
116.3080,9.4405,5.6551,3.3676,11.508
116.3280,4.9689,-0.5880,-2.8799,5.773
116.3290,4.9689,-0.5880,-2.8799,5.773
116.3500,-2.7291,-11.3094,-10.9158,15.953
116.3500,-5.2748,-14.0953,-12.4111,19.507
116.3550,-7.1973,-15.8696,-13.5806,22.092
116.3720,-8.6063,-13.5608,-11.4447,19.722
116.3720,-8.6063,-13.5608,-11.4447,19.722
116.3900,-8.6469,-5.5971,-1.1637,10.366
116.4090,-12.7893,-4.2669,6.2981,14.881
116.4100,-12.7893,-4.2669,6.2981,14.881
116.4300,-10.9350,1.5920,36.9612,38.578
116.4300,-10.9350,1.5920,36.9612,38.578
116.4380,-8.8252,0.4226,34.9774,36.076
116.4560,-10.9015,1.5773,0.1918,11.017
116.4570,-10.9015,1.5773,0.1918,11.017
116.4730,-8.5156,3.2240,2.7961,9.525
116.4900,-7.0539,3.2710,6.4736,10.118
116.4910,-6.9419,3.2162,6.9389,10.329
116.5060,-7.9879,3.2796,3.5390,9.332
116.5260,-7.9965,4.8961,-0.6814,9.401
116.5270,-7.2335,5.9357,0.3010,9.362
116.5550,-2.4971,12.8842,9.6565,16.294
116.5550,-2.4971,12.8842,9.6565,16.294
116.5550,-2.4971,12.8842,9.6565,16.294
116.5720,-1.5273,11.8540,3.2263,12.380
116.5890,-1.5469,8.5052,-2.3377,8.955
116.5900,-1.9776,6.7513,-2.5051,7.468
116.6060,-5.2244,0.2915,-6.1586,8.081
116.6070,-5.2244,0.2915,-6.1586,8.081
116.6270,-6.8257,-5.6122,0.5553,8.854
116.6270,-6.8257,-5.6122,0.5553,8.854
116.6560,-8.4741,-37.4050,2.2072,38.416
116.6560,-8.4741,-37.4050,2.2072,38.416
116.6730,12.6785,-36.8285,0.7303,38.957
116.6730,12.6785,-36.8285,0.7303,38.957
116.6900,9.2038,-19.3205,-0.7086,21.412
116.7070,6.9833,-8.9177,-4.6723,12.252
116.7080,6.0597,-6.7197,-7.8435,11.975
116.7260,1.9555,2.4486,-12.0726,12.473
116.7260,1.9555,2.4486,-12.0726,12.473
116.7560,-0.7631,6.1430,-4.2464,7.507
116.7570,-0.7631,6.1430,-4.2464,7.507
116.7570,-0.7631,6.1430,-4.2464,7.507
116.7720,2.1590,5.5413,-4.4086,7.403
116.7900,4.3368,4.9521,-1.9485,6.865
116.7910,4.3368,4.9521,-1.9485,6.865
116.8080,8.0647,5.9718,1.8976,10.213
116.8270,11.8499,7.7424,2.0794,14.307
116.8270,11.8499,7.7424,2.0794,14.307
116.8560,13.6897,13.3074,-13.6774,23.485
116.8570,13.6897,13.3074,-13.6774,23.485
116.8570,13.6897,13.3074,-13.6774,23.485
116.8740,11.6412,17.0024,2.0204,20.705
116.8740,9.7772,18.3945,8.0548,22.335
116.8900,1.0482,11.7582,9.2325,14.986
116.9070,-15.4251,-2.1484,25.0461,29.493
116.9080,-15.4251,-2.1484,25.0461,29.493
116.9270,-8.8117,-1.5950,-11.0048,14.188
116.9280,-8.8117,-1.5950,-11.0048,14.188
116.9570,3.2356,-12.9149,0.3765,13.319
116.9670,4.5288,-16.5922,-4.0952,17.680
116.9720,4.7011,-19.1349,-6.6439,20.794
116.9730,4.7011,-19.1349,-6.6439,20.794
116.9880,6.2393,-12.2785,-9.6214,16.801
117.0060,7.7219,5.2109,2.5896,9.669
117.0070,7.7219,5.2109,2.5896,9.669
117.0280,8.9675,2.9696,-0.6798,9.471
117.0290,7.8488,1.4257,-0.6110,8.001
117.0520,2.3181,-3.6555,-4.1471,5.995
117.0520,0.5565,-5.6089,-5.9560,8.200
117.0560,0.5565,-5.6089,-5.9560,8.200
117.0740,-5.1317,-13.6314,-12.0427,18.899
117.0750,-5.1317,-13.6314,-12.0427,18.899
117.0900,-6.2014,-15.8795,-10.3489,19.943
117.1070,-5.2642,-6.2918,-2.9386,8.714
117.1080,-5.2642,-6.2918,-2.9386,8.714
117.1270,-9.2953,-3.9913,2.8321,10.505
117.1550,-6.3398,-0.7272,18.1071,19.199
117.1550,-6.3398,-0.7272,18.1071,19.199
117.1550,-6.3398,-0.7272,18.1071,19.199
117.1740,3.0102,-3.5183,32.6935,33.020
117.1740,3.0102,-3.5183,32.6935,33.020
117.1900,-7.6778,-3.9555,2.4169,8.969
117.2070,-9.3824,0.8155,3.6400,10.097
117.2070,-9.3824,0.8155,3.6400,10.097
117.2270,-10.4154,2.0043,0.6638,10.627
117.2280,-10.4154,2.0043,0.6638,10.627
117.2570,-9.3982,7.1476,2.4498,12.059
117.2570,-9.3982,7.1476,2.4498,12.059
117.2580,-9.3982,7.1476,2.4498,12.059
117.2740,-6.3594,13.1130,9.0997,17.181
117.2900,-4.2865,14.4679,7.7882,16.981
117.2910,-4.2865,14.4679,7.7882,16.981
117.3070,-3.7659,11.1713,-1.9336,11.946
117.3280,-6.0569,3.3722,-6.1320,9.255
117.3280,-6.0569,3.3722,-6.1320,9.255
117.3560,-9.1035,-10.6740,7.3096,15.819
117.3560,-9.1035,-10.6740,7.3096,15.819
117.3560,-9.1035,-10.6740,7.3096,15.819
117.3760,-10.2169,-32.6869,1.3519,34.273
117.3760,-10.2169,-32.6869,1.3519,34.273
117.3910,-4.6776,-37.3630,-5.7806,38.096
117.4070,10.4103,-34.4445,4.6996,36.289
117.4270,3.8587,-10.1889,-7.1170,13.014
117.4280,3.8587,-10.1889,-7.1170,13.014
117.4280,3.8587,-10.1889,-7.1170,13.014
117.4560,3.6894,4.2118,-7.9973,9.763
117.4560,3.0358,5.2089,-5.3497,8.060
117.4740,0.9858,5.6321,-3.3278,6.616
117.4750,1.4552,5.6351,-3.6277,6.858
117.4910,4.5449,5.1176,-3.4014,7.643
117.4920,4.5449,5.1176,-3.4014,7.643
117.5070,7.4182,4.8463,-1.1527,8.936
117.5280,11.5830,6.0841,0.7117,13.103
117.5290,12.2783,6.3905,0.7876,13.864
117.5510,13.2558,9.3535,-3.6037,16.619
117.5520,13.5875,10.5333,-5.7409,18.125
117.5560,13.5875,10.5333,-5.7409,18.125
117.5740,15.3833,15.6226,-8.9545,23.683
117.5750,15.3833,15.6226,-8.9545,23.683
117.5910,9.1978,18.2713,10.1951,22.856
117.6080,-0.4728,11.7945,16.9266,20.636
117.6090,-0.4728,11.7945,16.9266,20.636
117.6280,-13.5783,-2.8761,9.1965,16.650
117.6500,-10.5992,-7.7188,-13.8313,19.059
117.6510,-10.5992,-7.7188,-13.8313,19.059
117.6510,-10.5992,-7.7188,-13.8313,19.059
117.6610,-7.1518,-14.1011,-8.9531,18.170
117.6740,-4.8710,-21.5560,-3.1451,22.322
117.6900,-0.0510,-26.3034,0.9473,26.321
117.7080,10.5488,0.3913,-2.2762,10.799
117.7090,10.5488,0.3913,-2.2762,10.799
117.7290,9.6236,8.0158,-5.5352,13.693
117.7290,9.6236,8.0158,-5.5352,13.693
117.7490,8.7508,2.6680,1.7584,9.316
117.7490,8.7508,2.6680,1.7584,9.316
117.7570,6.6156,0.2684,-0.4872,6.639
117.7740,-0.6921,-8.5638,-8.1939,11.873
117.7920,-4.0283,-14.1452,-12.5264,19.319
117.7920,-4.0283,-14.1452,-12.5264,19.319
117.8080,-5.4408,-11.2000,-9.3668,15.581
117.8270,-5.1086,-2.2429,0.2196,5.584
117.8280,-5.1086,-2.2429,0.2196,5.584
117.8550,-10.3498,-1.9801,8.3150,13.423
117.8550,-9.8469,-1.0892,13.5706,16.802
117.8560,-9.8469,-1.0892,13.5706,16.802
117.8750,-3.1470,0.4158,55.0677,55.159
117.8750,-3.6356,-1.3692,37.9032,38.102
117.8920,-7.1985,-2.1463,3.7188,8.382
117.9070,-7.5185,1.5096,5.2873,9.315
117.9080,-7.2146,2.2326,5.7791,9.510
117.9290,-7.1905,3.3916,6.3261,10.160
117.9290,-7.5074,3.3575,4.8843,9.565
117.9520,-7.3264,4.6182,-1.6694,8.820
117.9530,-7.3264,4.6182,-1.6694,8.820
117.9600,-6.5441,5.8037,-0.5201,8.762
117.9740,-4.1858,9.7698,4.8338,11.676
117.9920,-1.7632,12.9350,6.2606,14.478
117.9920,-1.7632,12.9350,6.2606,14.478
118.0070,-1.0010,11.8873,1.5590,12.031
118.0310,-3.8450,4.4690,-5.6692,8.179
118.0310,-3.8450,4.4690,-5.6692,8.179
118.0540,-8.0700,-4.3186,0.8247,9.190
118.0540,-8.0700,-4.3186,0.8247,9.190
118.0630,-12.6470,-12.9959,9.1870,20.328
118.0800,-14.2296,-26.8344,1.4325,30.408
118.0810,-12.2653,-31.6034,-2.9443,34.028
118.0950,-6.6414,-37.4884,-7.3636,38.778
118.1090,9.0174,-38.3509,4.3708,39.638
118.1270,5.5621,-13.8454,-1.0928,14.961
118.1280,5.5621,-13.8454,-1.0928,14.961
118.1440,5.9200,-1.3020,-10.2849,11.938
118.1450,5.9200,-1.3020,-10.2849,11.938
118.1640,4.1381,4.3492,-7.7497,9.803
118.1650,2.9563,5.0532,-5.5779,8.086
118.1920,3.1415,4.9226,-3.0202,6.574
118.1930,3.1415,4.9226,-3.0202,6.574
118.2060,5.4541,3.5936,-1.7282,6.756
118.2070,5.4541,3.5936,-1.7282,6.756
118.2240,8.0603,3.4587,-0.0195,8.771
118.2410,11.7381,5.6170,1.7296,13.127
118.2420,11.7381,5.6170,1.7296,13.127
118.2620,12.5013,9.2551,-1.4664,15.623
118.2620,12.5013,9.2551,-1.4664,15.623
118.2840,13.7479,14.9102,-5.8956,21.121
118.2840,13.6703,17.0989,-1.9176,21.976
118.2910,12.5967,18.8597,3.5253,22.952
118.3080,0.8870,11.7860,8.2401,14.408
118.3250,-14.1490,0.7481,16.8372,22.006
118.3250,-14.1490,0.7481,16.8372,22.006
118.3420,-11.0437,-1.2057,-10.8993,15.563
118.3620,-3.7027,-0.4503,-4.3693,5.745
118.3620,-3.7027,-0.4503,-4.3693,5.745
118.3920,-2.1627,-19.3167,-5.3200,20.152
118.3930,-2.1627,-19.3167,-5.3200,20.152
118.3930,-2.1627,-19.3167,-5.3200,20.152
118.4090,-3.0496,-27.7839,-9.3537,29.474
118.4090,-1.0528,-22.6929,-5.1663,23.297
118.4250,6.7089,-0.8594,1.4102,6.909
118.4430,8.7481,5.9197,-4.3856,11.437
118.4440,9.2672,5.9005,-1.9629,11.160
118.4630,8.9478,4.5921,0.6618,10.079
118.4630,8.9478,4.5921,0.6618,10.079
118.4900,2.6873,-4.2700,-6.9481,8.587
118.4910,0.7401,-7.2803,-9.4501,11.952
118.5080,-5.5910,-15.9920,-13.3625,21.577
118.5090,-5.5910,-15.9920,-13.3625,21.577
118.5250,-5.7884,-10.7298,-8.7822,15.025
118.5260,-5.7884,-10.7298,-8.7822,15.025
118.5410,-4.6404,-4.1035,-1.9665,6.499
118.5620,-6.9847,-1.9250,5.5764,9.143
118.5630,-7.3476,-1.9693,7.8637,10.941
118.5930,-6.1796,-4.8161,28.2543,29.320
118.5940,-6.1796,-4.8161,28.2543,29.320
118.5940,-6.1796,-4.8161,28.2543,29.320
118.6090,-7.1865,-1.5835,3.2208,8.033
118.6250,-7.5276,2.4732,2.3438,8.263
118.6260,-7.6853,3.0606,1.2142,8.361
118.6430,-8.7171,4.0674,-0.6723,9.643
118.6440,-8.7171,4.0674,-0.6723,9.643
118.6640,-8.2651,5.9443,1.1105,10.241
118.6650,-7.7202,6.7464,2.3852,10.526
118.6890,-4.8692,11.1209,7.3808,14.208
118.6890,-4.8692,11.1209,7.3808,14.208
118.7100,-2.6781,12.9536,3.2248,13.615
118.7110,-2.6781,12.9536,3.2248,13.615
118.7250,-2.8006,11.5532,-2.0861,12.069
118.7440,-4.3130,6.0473,-4.7490,8.816
118.7450,-4.3130,6.0473,-4.7490,8.816
118.7640,-5.6554,0.4536,-5.3944,7.829
118.7650,-6.8634,-2.1240,-2.1026,7.486
118.7960,-12.6076,-32.8619,-6.7082,35.831
118.7970,-12.6076,-32.8619,-6.7082,35.831
118.7970,-12.6076,-32.8619,-6.7082,35.831
118.8090,-6.4351,-37.5480,-12.2416,40.014
118.8260,11.0209,-34.6869,8.5447,37.385
118.8270,11.0209,-34.6869,8.5447,37.385
118.8440,4.6523,-10.3328,-4.1935,12.083
118.8650,4.7392,2.1333,-10.6692,11.868
118.8650,4.7392,2.1333,-10.6692,11.868
118.8940,0.0623,5.8109,-3.1963,6.632
118.8950,0.5677,5.9292,-3.1764,6.750
118.8950,0.5677,5.9292,-3.1764,6.750
118.9090,2.6015,5.9983,-2.8966,7.151
118.9250,6.8565,5.5310,-1.1019,8.878
118.9260,6.8565,5.5310,-1.1019,8.878
118.9430,11.4894,6.1913,0.7784,13.075
118.9630,12.5260,7.6712,-0.7231,14.706
118.9630,12.5260,7.6712,-0.7231,14.706
118.9910,15.6085,16.2476,-2.8529,22.710
118.9920,15.6085,16.2476,-2.8529,22.710
118.9920,15.6085,16.2476,-2.8529,22.710
119.0090,12.3762,16.7796,5.9564,21.684
119.0260,-0.3271,8.4735,16.6268,18.664
119.0270,-0.3271,8.4735,16.6268,18.664
119.0420,-11.9166,-1.5026,14.2822,18.661
119.0430,-11.9166,-1.5026,14.2822,18.661
119.0640,-9.5285,-2.1950,-15.8010,18.582
119.0640,-9.5285,-2.1950,-15.8010,18.582
119.0950,-4.0092,-13.3827,-2.7525,14.239
119.1120,-2.8361,-22.9766,-7.4111,24.308
119.1130,-2.8361,-22.9766,-7.4111,24.308
119.1160,-2.8361,-22.9766,-7.4111,24.308
119.1170,-1.7700,-20.9124,-4.5730,21.480
119.1290,1.4079,-8.3273,8.9077,12.275
119.1430,6.7964,0.4440,-0.6008,6.837
119.1620,7.3397,1.4415,-0.1941,7.482
119.1620,7.3397,1.4415,-0.1941,7.482
119.1840,5.9874,1.4350,-2.8362,6.779
119.1850,5.9874,1.4350,-2.8362,6.779
119.1920,5.1429,-0.2343,-4.1530,6.615
119.2090,2.3191,-8.7568,-11.6671,14.771
119.2260,-3.0833,-13.1334,-12.1465,18.153
119.2270,-3.0833,-13.1334,-12.1465,18.153
119.2440,-5.3323,-6.5649,-6.7008,10.790
119.2450,-5.3323,-6.5649,-6.7008,10.790
119.2640,-7.8146,-3.3695,2.3278,8.823
119.2930,-5.5079,-0.3247,46.3723,46.699
119.2940,-4.5610,-0.9753,60.8150,60.994
119.2940,-4.5610,-0.9753,60.8150,60.994
119.3090,-8.2845,-2.6668,7.7240,11.636
119.3100,-8.2845,-2.6668,7.7240,11.636
119.3270,-7.5071,2.0265,2.0426,8.040
119.3430,-7.9976,4.6925,3.6297,9.958
119.3440,-7.9976,4.6925,3.6297,9.958
119.3640,-9.5758,3.6689,-2.3895,10.529
119.3640,-9.5758,3.6689,-2.3895,10.529
119.3890,-6.3291,8.6179,6.3176,12.419
119.3900,-6.3291,8.6179,6.3176,12.419
119.4100,-3.3389,11.1493,8.1283,14.196
119.4110,-3.3389,11.1493,8.1283,14.196
119.4270,-1.9609,9.6235,-0.0743,9.822
119.4280,-1.9609,9.6235,-0.0743,9.822
119.4440,-2.2602,6.4675,-5.8983,9.040
119.4640,-5.1297,0.5331,-7.9574,9.483
119.4650,-5.1297,0.5331,-7.9574,9.483
119.4970,-15.4129,-31.0955,0.9465,34.719
119.4970,-15.4129,-31.0955,0.9465,34.719
119.4980,-15.4129,-31.0955,0.9465,34.719
119.5110,-5.5397,-40.1005,-7.3219,41.138
119.5250,12.2023,-37.7712,2.9045,39.799
119.5250,12.2023,-37.7712,2.9045,39.799
119.5410,9.4403,-15.8389,0.3132,18.441
119.5590,9.1113,-1.8328,-5.4671,10.783
119.5600,9.1113,-1.8328,-5.4671,10.783
119.5750,7.0393,4.6628,-8.7544,12.163
119.5750,7.0393,4.6628,-8.7544,12.163
119.5920,2.1340,6.7364,-4.4088,8.329
119.6080,0.3772,7.0595,-4.2205,8.234
119.6090,1.2203,7.0420,-4.2126,8.296
119.6250,3.8406,5.9337,-2.2522,7.418
119.6430,6.9813,5.5995,1.2848,9.041
119.6440,6.9813,5.5995,1.2848,9.041
119.6600,9.4322,6.2679,1.2804,11.397
119.6600,9.4322,6.2679,1.2804,11.397
119.6800,11.5352,8.6055,-4.4684,15.069
119.6800,11.5352,8.6055,-4.4684,15.069
119.7050,13.5207,15.1004,-1.6786,20.338
119.7050,13.5207,15.1004,-1.6786,20.338
119.7120,12.3089,14.6574,0.3270,19.143
119.7270,6.4541,11.9278,13.2343,18.949
119.7430,-9.7712,-2.3049,17.2412,19.951
119.7440,-9.7712,-2.3049,17.2412,19.951
119.7620,-6.6630,0.1642,-13.2743,14.854
119.7920,-1.4629,-5.6259,-1.6209,6.035
119.7920,-1.4629,-5.6259,-1.6209,6.035
119.7930,-1.4629,-5.6259,-1.6209,6.035
119.8080,-2.0697,-9.4976,-7.4654,12.256
119.8090,-2.0697,-9.4976,-7.4654,12.256
119.8260,-5.0723,-17.5460,-4.5895,18.832
119.8430,3.9704,-2.9032,1.7777,5.230
119.8440,3.9704,-2.9032,1.7777,5.230
119.8590,5.2853,-0.2007,-5.3135,7.497
119.8800,4.9505,1.6990,-4.6397,6.994
119.8810,4.9505,1.6990,-4.6397,6.994
119.9110,-1.2920,-9.4089,-8.0946,12.479
119.9110,-1.2920,-9.4089,-8.0946,12.479
119.9120,-1.2920,-9.4089,-8.0946,12.479
119.9260,-2.1398,-9.7750,-8.7234,13.275
119.9270,-2.1398,-9.7750,-8.7234,13.275
119.9430,-2.2193,-5.4635,-4.8194,7.616
119.9630,-7.6510,-4.0695,5.1428,10.077
119.9630,-7.6510,-4.0695,5.1428,10.077
119.9920,-0.7130,-3.0286,31.9337,32.085
119.9920,-0.7130,-3.0286,31.9337,32.085
119.9930,2.1522,-3.0231,50.4110,50.547
120.0090,-6.3275,-4.0284,17.9037,19.411
120.0090,-6.3275,-4.0284,17.9037,19.411
120.0270,-8.0386,0.6123,4.8154,9.390
120.0420,-8.6131,2.2063,-2.6921,9.290
120.0420,-8.6131,2.2063,-2.6921,9.290
120.0600,-7.4691,4.9371,-5.4697,10.492
120.0780,-5.9773,8.3859,-0.1318,10.299
120.0790,-5.9773,8.3859,-0.1318,10.299
120.1020,-4.8810,13.1084,7.9243,16.076
120.1020,-4.8810,13.1084,7.9243,16.076
120.1100,-4.7917,13.4047,7.6065,16.140
120.1260,-3.9643,13.4592,2.4171,14.238
120.1270,-3.7861,13.3264,1.2505,13.910
120.1420,-5.6638,8.9989,-0.6267,10.651
120.1680,-6.1264,1.7544,-5.8615,8.658
120.1690,-6.1264,1.7544,-5.8615,8.658
120.1690,-6.1264,1.7544,-5.8615,8.658
120.1920,-15.0703,-25.5139,10.7145,31.510
120.1930,-15.0703,-25.5139,10.7145,31.510
120.2080,-8.2768,-39.7575,-4.3443,40.842
120.2080,-4.1177,-40.9842,-5.9670,41.620
120.2250,18.4682,-36.5048,6.0521,41.356
120.2430,9.6398,-17.2512,-0.2518,19.763
120.2440,9.6398,-17.2512,-0.2518,19.763
120.2600,7.0751,-5.6630,-6.4355,11.115
120.2790,3.4886,4.9056,-10.6442,12.228
120.2790,3.4886,4.9056,-10.6442,12.228
120.2950,-2.1918,6.2816,-1.8203,6.898
120.2960,-2.1918,6.2816,-1.8203,6.898
120.3100,-0.8237,6.1138,-2.3168,6.590
120.3270,2.2086,5.0779,-2.5753,6.107
120.3430,7.6705,6.0187,1.0987,9.812
120.3440,7.6705,6.0187,1.0987,9.812
120.3600,10.7285,7.1683,1.8751,13.039
120.3800,11.2167,9.4476,-3.8018,15.150
120.3800,11.2167,9.4476,-3.8018,15.150
120.3980,12.3167,12.7324,-9.2190,19.970
120.3980,12.3167,12.7324,-9.2190,19.970
120.4090,11.3918,15.3421,-0.7962,19.126
120.4250,1.7793,10.9808,10.0562,14.996
120.4260,1.7793,10.9808,10.0562,14.996
120.4420,-11.6947,0.7438,17.1799,20.796
120.4590,-13.5078,-4.3662,-5.7917,15.332
120.4600,-13.5078,-4.3662,-5.7917,15.332
120.4800,-4.6595,1.5747,-5.9751,7.739
120.4810,-4.6595,1.5747,-5.9751,7.739
120.5020,2.8098,-3.4031,2.5175,5.081
120.5020,2.8098,-3.4031,2.5175,5.081
120.5100,3.1704,-5.1389,1.3953,6.197
120.5320,2.3052,-11.7692,-2.5419,12.259
120.5340,2.3052,-11.7692,-2.5419,12.259
120.5440,2.5376,-13.9752,-0.0765,14.204
120.5620,9.9816,-0.6856,2.2863,10.263
120.5620,9.9816,-0.6856,2.2863,10.263
120.5770,10.3919,0.9772,1.6021,10.560
120.5920,9.7775,1.5590,-1.8236,10.068
120.5920,8.8108,0.4572,-3.3926,9.452
120.6090,4.4491,-5.1417,-8.7779,11.103
120.6260,-2.1352,-11.0530,-14.2981,18.198
120.6270,-3.7868,-11.7631,-15.1806,19.575
120.6430,-6.5423,-10.1153,-9.7732,15.512
120.6440,-6.5423,-10.1153,-9.7732,15.512
120.6600,-8.4976,-6.6873,0.3539,10.819
120.6840,-13.0228,-5.0782,6.7130,15.506
120.6840,-12.5418,-3.6400,8.9679,15.842
120.6850,-12.5418,-3.6400,8.9679,15.842
120.7050,-4.1960,0.5515,47.8214,48.008
120.7060,-4.1960,0.5515,47.8214,48.008
120.7150,-5.9377,-2.4361,32.6139,33.239
120.7250,-11.5500,-3.6101,-0.7984,12.127
120.7420,-8.9716,3.4573,2.2588,9.876
120.7590,-8.3336,4.6317,7.1367,11.909
120.7590,-8.3336,4.6317,7.1367,11.909
120.7800,-9.6929,3.2940,1.5908,10.360
120.7810,-9.4324,3.7413,0.5964,10.165
120.7970,-7.0255,6.3584,1.0058,9.529
120.8090,-5.1216,8.4580,4.1240,10.713
120.8100,-4.2073,9.4200,5.6761,11.775
120.8260,-1.8775,11.4369,8.0741,14.125
120.8430,-0.6026,10.1098,-0.1527,10.129
120.8430,-0.6026,10.1098,-0.1527,10.129
120.8600,-2.1214,6.4213,-4.1447,7.932
120.8800,-4.9787,0.2231,-7.4895,8.996
120.8800,-4.9787,0.2231,-7.4895,8.996
120.9060,-12.8974,-22.7529,7.4320,27.190
120.9060,-12.8974,-22.7529,7.4320,27.190
120.9070,-12.8974,-22.7529,7.4320,27.190
120.9140,-11.7691,-27.8135,1.8130,30.255
120.9260,-4.9013,-41.0653,-0.2185,41.357
120.9440,5.2467,-38.0259,0.9240,38.397
120.9610,7.3223,-14.7251,-3.7644,16.871
120.9610,7.3223,-14.7251,-3.7644,16.871
120.9810,5.9185,0.2050,-12.5420,13.870
120.9810,5.9185,0.2050,-12.5420,13.870
121.0080,0.3434,6.3448,-3.4723,7.241
121.0090,0.3434,6.3448,-3.4723,7.241
121.0270,2.7101,6.6844,-3.9464,8.222
121.0280,3.5878,6.6731,-3.6586,8.414
121.0440,5.4548,6.4998,-1.5436,8.625
121.0450,6.1215,6.6959,-0.5768,9.091
121.0600,8.4347,7.7577,2.0823,11.647
121.0790,10.9209,9.4616,-0.6274,14.463
121.0800,10.9209,9.4616,-0.6274,14.463
121.1040,12.6767,13.7387,-10.1068,21.251
121.1050,12.6767,13.7387,-10.1068,21.251
121.1110,13.2546,14.7239,-9.6270,22.026
121.1270,10.8909,16.7551,4.8609,20.566
121.1280,7.7055,17.8870,13.4677,23.679
121.1440,-2.1379,11.0628,14.7288,18.544
121.1600,-12.6658,-4.3137,18.0815,22.494
121.1610,-14.4040,-7.1773,10.2683,19.090
121.1820,-12.5345,-5.1504,-6.9731,15.240
121.1820,-12.5345,-5.1504,-6.9731,15.240
121.2100,3.9565,-4.7728,0.1177,6.201
121.2170,4.3752,-3.9884,2.4555,6.409
121.2170,4.3752,-3.9884,2.4555,6.409
121.2270,5.9975,-6.9708,2.2292,9.462
121.2430,2.9029,-21.1510,-14.5083,25.812
121.2430,2.9029,-21.1510,-14.5083,25.812
121.2610,3.7942,-13.0830,-4.8843,14.471
121.2800,8.5974,1.4065,0.9388,8.762
121.2810,8.9562,1.0971,2.2128,9.291
121.3040,8.2379,2.3537,0.8407,8.609
121.3050,7.4035,1.6980,-0.2429,7.600
121.3100,5.9700,0.0082,-1.5989,6.180
121.3270,1.4917,-5.9429,-7.5450,9.720
121.3280,1.4917,-5.9429,-7.5450,9.720
121.3440,-4.9180,-13.2904,-16.4751,21.731
121.3610,-6.3375,-11.0967,-10.6031,16.605
121.3610,-6.3375,-11.0967,-10.6031,16.605
121.3800,-6.3998,-4.0233,1.1980,7.654
121.3810,-6.3998,-4.0233,1.1980,7.654
121.4070,-7.9008,-1.5084,20.1852,21.729
