time,ax,ay,az,aT
119.6960,0.0151,0.0080,-0.0077,0.019
119.6960,0.0151,0.0080,-0.0077,0.019
119.7080,0.0197,0.0056,0.0020,0.021
119.7250,0.0076,-0.0038,0.0093,0.013
119.7260,0.0076,-0.0038,0.0093,0.013
119.7420,0.0051,0.0034,0.0021,0.006
119.7430,0.0027,0.0011,-0.0026,0.004
119.7580,0.0144,-0.0245,0.0045,0.029
119.7770,0.0165,-0.0286,0.0091,0.034
119.7790,0.0141,-0.0379,0.0068,0.041
119.8010,0.0210,-0.0301,-0.0099,0.038
119.8020,0.0209,-0.0395,-0.0075,0.045
119.8200,0.0182,-0.0153,0.0043,0.024
119.8220,0.0299,-0.0034,0.0066,0.031
119.8290,0.0345,0.0036,0.0018,0.035
119.8410,0.0198,0.0148,0.0087,0.026
119.8590,0.0009,0.0118,-0.0008,0.012
119.8590,-0.0084,-0.0002,0.0040,0.009
119.8760,-0.0097,-0.0311,0.0091,0.034
119.8770,-0.0141,-0.0357,0.0067,0.039
119.8990,-0.0318,-0.0328,-0.0001,0.046
119.9000,-0.0318,-0.0328,-0.0001,0.046
119.9110,-0.0099,-0.0138,-0.0073,0.018
119.9250,-0.0122,0.0190,-0.0167,0.028
119.9410,-0.0121,0.0625,-0.0070,0.064
119.9420,-0.0121,0.0625,-0.0070,0.064
119.9570,-0.0163,0.0441,-0.0092,0.048
119.9770,-0.0130,0.0144,-0.0088,0.021
119.9790,-0.0129,0.0024,-0.0039,0.014
119.9910,-0.0126,-0.0093,0.0056,0.017
120.0200,-0.0052,-0.0111,0.0216,0.025
120.0230,-0.0147,-0.0134,0.0142,0.024
120.0250,-0.0147,-0.0134,0.0142,0.024
120.0350,-0.0025,0.0081,0.0093,0.013
120.0360,0.0069,0.0152,-0.0003,0.017
120.0430,0.0021,0.0104,-0.0098,0.014
120.0570,0.0043,0.0127,-0.0071,0.015
120.0760,0.0112,-0.0035,-0.0065,0.013
120.0770,0.0112,-0.0035,-0.0065,0.013
120.1070,0.0083,-0.0336,-0.0064,0.035
120.1070,0.0083,-0.0336,-0.0064,0.035
120.1080,0.0083,-0.0336,-0.0064,0.035
120.1250,0.0080,-0.0258,0.0125,0.030
120.1420,0.0077,-0.0014,0.0165,0.018
120.1420,0.0077,-0.0014,0.0165,0.018
120.1600,0.0099,-0.0063,-0.0263,0.029
120.1600,0.0099,-0.0063,-0.0263,0.029
120.1770,0.0093,-0.0041,-0.0257,0.028
120.1970,-0.0003,-0.0020,-0.0135,0.014
120.1970,-0.0003,-0.0020,-0.0135,0.014
120.2090,-0.0120,-0.0186,0.0081,0.024
120.2290,-0.0164,-0.0323,0.0101,0.038
120.2290,-0.0164,-0.0323,0.0101,0.038
120.2430,-0.0158,-0.0175,0.0143,0.028
120.2580,-0.0039,-0.0079,-0.0026,0.009
120.2590,-0.0039,-0.0079,-0.0026,0.009
120.2760,0.0170,0.0015,-0.0051,0.018
120.2970,0.0184,0.0267,-0.0191,0.038
120.2980,0.0184,0.0267,-0.0191,0.038
120.3080,0.0062,0.0213,-0.0025,0.022
120.3260,-0.0034,0.0316,0.0070,0.032
120.3270,-0.0034,0.0316,0.0070,0.032
120.3420,-0.0080,0.0236,0.0044,0.025
120.3430,-0.0080,0.0236,0.0044,0.025
120.3590,-0.0171,-0.0028,0.0020,0.017
120.3760,-0.0168,-0.0215,0.0019,0.027
120.3780,-0.0000,-0.0261,0.0090,0.028
120.3930,-0.0001,-0.0207,-0.0006,0.021
120.4150,0.0186,0.0011,-0.0031,0.019
120.4180,0.0184,0.0106,-0.0007,0.021
120.4180,0.0184,0.0106,-0.0007,0.021
120.4250,0.0134,0.0176,-0.0055,0.023
120.4420,0.0083,0.0334,-0.0218,0.041
120.4590,0.0032,0.0349,-0.0214,0.041
120.4590,0.0007,0.0251,-0.0142,0.029
120.4770,-0.0040,-0.0038,0.0167,0.018
120.4780,-0.0040,-0.0038,0.0167,0.018
120.4980,-0.0037,-0.0386,0.0184,0.043
120.4990,-0.0037,-0.0386,0.0184,0.043
120.5130,-0.0107,-0.0521,0.0063,0.054
120.5250,-0.0033,-0.0484,0.0131,0.050
120.5410,0.0040,-0.0210,0.0036,0.022
120.5420,0.0040,-0.0210,0.0036,0.022
120.5590,-0.0101,0.0052,-0.0131,0.017
120.5770,-0.0100,0.0164,0.0060,0.020
120.5780,-0.0100,0.0164,0.0060,0.020
120.5950,-0.0009,0.0084,-0.0179,0.020
120.5960,-0.0009,0.0084,-0.0179,0.020
120.6190,0.0057,0.0099,-0.0084,0.014
120.6200,0.0032,0.0027,-0.0084,0.009
120.6330,0.0054,0.0095,0.0154,0.019
120.6330,0.0149,0.0093,0.0128,0.022
120.6430,0.0242,0.0020,0.0055,0.025
120.6590,0.0236,0.0040,0.0052,0.024
120.6780,0.0136,-0.0056,-0.0208,0.025
120.6790,0.0136,-0.0056,-0.0208,0.025
120.6930,-0.0079,0.0015,-0.0132,0.015
120.7140,-0.0050,-0.0013,-0.0198,0.020
120.7150,-0.0050,-0.0014,-0.0149,0.016
120.7260,-0.0025,-0.0088,-0.0148,0.017
120.7260,0.0047,-0.0112,-0.0123,0.017
120.7430,-0.0001,-0.0181,0.0067,0.019
120.7590,0.0024,-0.0109,0.0041,0.012
120.7590,0.0024,-0.0109,0.0041,0.012
120.7760,0.0049,-0.0177,0.0016,0.018
120.8020,-0.0161,-0.0265,-0.0028,0.031
120.8040,-0.0161,-0.0265,-0.0028,0.031
120.8040,-0.0161,-0.0265,-0.0028,0.031
120.8150,-0.0038,-0.0002,0.0044,0.006
120.8250,-0.0130,0.0160,0.0019,0.021
120.8420,-0.0059,0.0269,-0.0124,0.030
120.8430,-0.0059,0.0269,-0.0124,0.030
120.8590,-0.0106,0.0566,-0.0052,0.058
120.8760,-0.0338,0.0390,-0.0237,0.057
120.8770,-0.0338,0.0390,-0.0237,0.057
120.8940,-0.0226,0.0123,-0.0017,0.026
120.8950,-0.0226,0.0123,-0.0017,0.026
120.9180,-0.0169,0.0008,-0.0037,0.017
120.9230,-0.0263,-0.0062,0.0011,0.027
120.9310,-0.0285,-0.0084,0.0059,0.030
120.9420,-0.0442,0.0155,0.0127,0.049
120.9580,-0.0358,0.0154,-0.0037,0.039
120.9590,-0.0358,0.0154,-0.0037,0.039
120.9760,-0.0176,0.0206,-0.0218,0.035
120.9770,-0.0176,0.0206,-0.0218,0.035
120.9920,0.0040,0.0022,-0.0373,0.038
121.0180,-0.0181,-0.0099,0.0045,0.021
121.0190,-0.0181,-0.0099,0.0045,0.021
121.0200,-0.0181,-0.0099,0.0045,0.021
121.0390,-0.0155,-0.0115,0.0326,0.038
121.0410,-0.0155,-0.0115,0.0326,0.038
121.0480,-0.0083,-0.0137,0.0371,0.040
121.0590,-0.0017,-0.0180,0.0454,0.049
121.0760,0.0047,-0.0430,0.0367,0.057
121.0990,0.0605,-0.0598,-0.0021,0.085
121.1000,0.0764,-0.0616,-0.0046,0.098
121.1010,0.0764,-0.0616,-0.0046,0.098
121.1120,0.1219,-0.0463,-0.0071,0.131
121.1260,0.1037,-0.0286,0.0067,0.108
121.1540,0.0130,-0.0242,0.0290,0.040
121.1550,0.0130,-0.0242,0.0290,0.040
121.1550,0.0130,-0.0242,0.0290,0.040
121.1610,-0.0040,-0.0339,0.0475,0.058
121.1760,-0.0069,-0.0343,0.0599,0.069
121.1960,-0.0025,-0.0465,0.0286,0.055
121.1970,-0.0025,-0.0465,0.0286,0.055
121.2110,0.0183,-0.0159,-0.0009,0.024
121.2270,0.0455,0.0163,-0.0320,0.058
121.2280,0.0455,0.0163,-0.0320,0.058
121.2450,0.0177,0.0265,-0.0316,0.045
121.2600,-0.0014,0.0064,-0.0074,0.010
121.2610,-0.0014,0.0064,-0.0074,0.010
121.2790,-0.0147,0.0102,-0.0208,0.027
121.3010,-0.0092,0.0165,-0.0199,0.027
121.3020,-0.0162,0.0091,-0.0150,0.024
121.3110,-0.0231,0.0018,-0.0054,0.024
121.3270,-0.0360,0.0312,-0.0078,0.048
121.3270,-0.0360,0.0312,-0.0078,0.048
121.3430,-0.0181,0.0487,-0.0053,0.052
121.3600,0.0108,0.0709,-0.0356,0.080
121.3610,0.0203,0.0681,-0.0495,0.087
121.3780,0.0151,0.0413,-0.0197,0.048
121.3790,0.0151,0.0413,-0.0197,0.048
121.3930,-0.0531,-0.0273,0.0283,0.066
121.4150,-0.0548,-0.0661,0.0300,0.091
121.4160,-0.0548,-0.0661,0.0300,0.091
121.4280,-0.0348,-0.0339,-0.0108,0.050
121.4280,-0.0348,-0.0339,-0.0108,0.050
121.4440,-0.0482,-0.0072,-0.0013,0.049
121.4600,-0.0401,0.0097,-0.0154,0.044
121.4610,-0.0373,0.0286,-0.0224,0.052
121.4760,-0.0060,0.0303,-0.0289,0.042
121.4960,0.0194,0.0033,-0.0117,0.023
121.4970,0.0194,0.0033,-0.0117,0.023
121.5180,0.0088,-0.0227,0.0213,0.032
121.5190,0.0039,-0.0248,0.0258,0.036
121.5320,-0.0058,-0.0127,0.0229,0.027
121.5460,0.0226,-0.0147,0.0200,0.034
121.5470,0.0438,-0.0074,0.0174,0.048
121.5590,0.0689,-0.0050,0.0124,0.070
121.5770,0.0527,-0.0264,0.0355,0.069
121.5780,0.0527,-0.0264,0.0355,0.069
121.5930,0.0330,-0.0311,0.0065,0.046
121.6180,0.0341,-0.0049,0.0015,0.034
121.6190,0.0408,-0.0098,-0.0010,0.042
121.6200,0.0408,-0.0098,-0.0010,0.042
121.6320,0.0116,-0.0053,0.0059,0.014
121.6430,-0.0306,0.0060,0.0175,0.036
121.6590,-0.0172,0.0078,-0.0040,0.019
121.6600,-0.0172,0.0078,-0.0040,0.019
121.6770,-0.0156,-0.0184,-0.0008,0.024
121.6780,-0.0156,-0.0184,-0.0008,0.024
121.6940,-0.0244,-0.0444,-0.0008,0.051
121.7210,-0.0448,-0.0156,-0.0008,0.047
121.7220,-0.0444,-0.0038,-0.0127,0.046
121.7250,-0.0417,0.0079,-0.0126,0.044
121.7360,-0.0386,0.0406,-0.0243,0.061
121.7430,-0.0240,0.0402,-0.0265,0.054
121.7590,-0.0140,0.0439,-0.0141,0.048
121.7600,-0.0186,0.0388,-0.0021,0.043
121.7770,-0.0204,0.0236,0.0051,0.032
121.7940,-0.0105,0.0039,-0.0024,0.011
121.7950,-0.0105,0.0039,-0.0024,0.011
121.8180,0.0169,0.0228,-0.0092,0.030
121.8190,0.0169,0.0228,-0.0092,0.030
121.8350,0.0017,0.0061,0.0216,0.022
121.8370,-0.0008,-0.0010,0.0190,0.019
121.8460,-0.0009,0.0037,0.0164,0.017
121.8600,-0.0035,-0.0269,0.0273,0.038
121.8770,0.0293,-0.0284,0.0125,0.043
121.8770,0.0293,-0.0284,0.0125,0.043
121.8940,0.0507,-0.0013,-0.0162,0.053
121.8950,0.0507,-0.0013,-0.0162,0.053
121.9160,0.0199,0.0179,0.0053,0.027
121.9170,0.0149,0.0131,0.0099,0.022
121.9300,0.0051,-0.0157,0.0192,0.025
121.9430,-0.0089,-0.0203,0.0305,0.038
121.9600,-0.0085,-0.0177,0.0227,0.030
121.9610,-0.0084,-0.0177,0.0178,0.026
121.9770,-0.0130,-0.0410,0.0220,0.048
121.9780,-0.0130,-0.0410,0.0220,0.048
121.9940,-0.0099,-0.0192,-0.0117,0.025
122.0170,0.0211,0.0042,-0.0135,0.025
122.0180,0.0211,0.0042,-0.0135,0.025
122.0180,0.0211,0.0042,-0.0135,0.025
122.0300,0.0135,0.0062,-0.0107,0.018
122.0450,0.0015,0.0224,-0.0128,0.026
122.0610,-0.0223,0.0292,-0.0195,0.042
122.0610,-0.0223,0.0292,-0.0195,0.042
122.0760,-0.0428,0.0027,-0.0164,0.046
122.0940,-0.0252,-0.0159,0.0101,0.031
122.0960,-0.0252,-0.0159,0.0101,0.031
122.1160,-0.0172,-0.0295,0.0075,0.035
122.1170,-0.0172,-0.0295,0.0075,0.035
122.1290,-0.0005,-0.0197,0.0049,0.020
122.1450,0.0112,-0.0025,-0.0212,0.024
122.1460,0.0112,-0.0025,-0.0212,0.024
122.1600,0.0086,0.0165,-0.0113,0.022
122.1770,0.0132,0.0282,-0.0109,0.033
122.1970,0.0179,-0.0002,0.0226,0.029
122.2010,0.0179,-0.0002,0.0226,0.029
122.2010,0.0059,-0.0048,0.0225,0.024
122.2130,-0.0179,-0.0327,0.0152,0.040
122.2260,-0.0174,-0.0526,0.0055,0.056
122.2270,-0.0174,-0.0526,0.0055,0.056
122.2440,-0.0031,-0.0440,0.0123,0.046
122.2610,0.0033,0.0141,-0.0026,0.015
122.2620,0.0033,0.0141,-0.0026,0.015
122.2770,0.0097,0.0208,0.0019,0.023
122.2940,0.0202,0.0316,-0.0055,0.038
122.2950,0.0202,0.0316,-0.0055,0.038
122.3140,0.0076,0.0116,-0.0027,0.014
122.3160,0.0076,0.0116,-0.0027,0.014
122.3280,0.0003,0.0043,-0.0052,0.007
122.3450,-0.0093,-0.0195,0.0113,0.024
122.3620,-0.0047,-0.0072,0.0061,0.011
122.3620,-0.0047,-0.0072,0.0061,0.011
122.3780,0.0048,-0.0116,-0.0082,0.015
122.3790,0.0048,-0.0116,-0.0082,0.015
122.3960,-0.0070,-0.0019,-0.0126,0.015
122.4180,-0.0085,0.0003,-0.0235,0.025
122.4200,-0.0085,0.0003,-0.0235,0.025
122.4340,-0.0037,-0.0069,-0.0042,0.009
122.4350,-0.0037,-0.0069,-0.0042,0.009
122.4430,0.0058,0.0002,0.0052,0.008
122.4600,0.0008,-0.0045,0.0144,0.015
122.4770,-0.0061,-0.0044,-0.0047,0.009
122.4780,-0.0061,-0.0044,-0.0047,0.009
122.4960,0.0131,-0.0208,-0.0066,0.025
122.4970,0.0131,-0.0208,-0.0066,0.025
122.5220,0.0059,-0.0201,0.0102,0.023
122.5230,0.0059,-0.0201,0.0102,0.023
122.5360,-0.0013,-0.0246,0.0169,0.030
122.5360,-0.0013,-0.0246,0.0169,0.030
122.5440,0.0033,-0.0245,0.0141,0.028
122.5600,-0.0038,-0.0125,0.0208,0.025
122.5770,0.0174,0.0014,0.0037,0.018
122.5770,0.0174,0.0014,0.0037,0.018
122.5960,0.0123,0.0056,0.0223,0.026
122.6180,0.0096,0.0070,0.0099,0.015
122.6180,0.0096,0.0070,0.0099,0.015
122.6320,0.0074,-0.0099,0.0122,0.017
122.6330,0.0074,-0.0099,0.0122,0.017
122.6440,-0.0139,-0.0147,-0.0021,0.020
122.6600,0.0007,-0.0122,0.0050,0.013
122.6610,0.0007,-0.0122,0.0050,0.013
122.6770,-0.0088,-0.0052,-0.0023,0.011
122.6940,-0.0111,-0.0034,-0.0048,0.013
122.6940,-0.0111,-0.0034,-0.0048,0.013
122.7210,-0.0063,0.0333,-0.0091,0.035
122.7220,-0.0038,0.0305,-0.0066,0.031
122.7380,-0.0131,0.0129,0.0005,0.018
122.7400,-0.0153,0.0103,0.0029,0.019
122.7510,-0.0221,-0.0089,-0.0090,0.026
122.7620,-0.0171,0.0006,-0.0089,0.019
122.7770,-0.0262,0.0005,-0.0089,0.028
122.7780,-0.0262,0.0005,-0.0089,0.028
122.7950,-0.0327,0.0123,-0.0229,0.042
122.7950,-0.0327,0.0123,-0.0229,0.042
122.8170,-0.0107,0.0072,-0.0080,0.015
122.8180,-0.0107,0.0072,-0.0080,0.015
122.8320,-0.0104,-0.0166,-0.0150,0.025
122.8440,-0.0054,-0.0020,-0.0005,0.006
122.8600,0.0016,-0.0089,-0.0006,0.009
122.8600,0.0038,0.0008,0.0112,0.012
122.8780,0.0082,0.0103,0.0133,0.019
122.8790,0.0152,0.0104,0.0061,0.019
122.8960,0.0123,0.0103,-0.0082,0.018
122.9180,0.0395,-0.0274,0.0036,0.048
122.9190,0.0369,-0.0177,0.0060,0.041
122.9210,0.0369,-0.0177,0.0060,0.041
122.9340,0.0383,-0.0034,0.0294,0.048
122.9440,0.0376,-0.0033,0.0148,0.041
122.9610,0.0439,0.0088,0.0309,0.054
122.9610,0.0439,0.0088,0.0309,0.054
122.9780,0.0191,-0.0030,0.0254,0.032
122.9950,0.0025,-0.0215,0.0038,0.022
122.9960,-0.0164,-0.0236,0.0015,0.029
123.0170,-0.0082,-0.0274,-0.0053,0.029
123.0170,-0.0082,-0.0274,-0.0053,0.029
123.0300,-0.0032,-0.0223,-0.0005,0.023
123.0450,-0.0104,0.0089,-0.0052,0.015
123.0460,-0.0104,0.0089,-0.0052,0.015
123.0610,-0.0104,0.0228,-0.0193,0.032
123.0780,-0.0007,0.0288,-0.0095,0.030
123.0790,-0.0007,0.0288,-0.0095,0.030
123.0950,0.0115,0.0113,-0.0232,0.028
123.0960,0.0092,0.0065,-0.0087,0.014
123.1190,0.0097,-0.0006,-0.0082,0.013
123.1200,0.0097,-0.0006,-0.0082,0.013
123.1360,-0.0017,-0.0121,0.0018,0.012
123.1370,-0.0017,-0.0121,0.0018,0.012
123.1480,0.0080,-0.0141,-0.0100,0.019
123.1600,-0.0156,-0.0185,-0.0024,0.024
123.1780,-0.0006,-0.0205,0.0001,0.020
123.1790,-0.0004,-0.0323,-0.0094,0.034
123.1940,0.0094,-0.0343,0.0121,0.038
123.2190,0.0093,-0.0125,0.0143,0.021
123.2200,0.0093,-0.0125,0.0143,0.021
123.2380,0.0185,-0.0008,0.0019,0.019
123.2410,0.0018,-0.0081,-0.0100,0.013
123.2410,0.0018,-0.0081,-0.0100,0.013
123.2490,-0.0077,-0.0130,-0.0029,0.015
123.2610,0.0070,-0.0134,0.0019,0.015
123.2780,-0.0090,-0.0087,0.0020,0.013
123.2950,0.0036,0.0051,-0.0120,0.014
123.2960,0.0036,0.0051,-0.0120,0.014
123.3160,0.0058,0.0254,-0.0003,0.026
123.3160,0.0058,0.0254,-0.0003,0.026
123.3290,0.0056,0.0407,-0.0073,0.042
123.3450,0.0055,0.0371,0.0001,0.037
123.3450,0.0055,0.0371,0.0001,0.037
123.3630,-0.0013,0.0356,-0.0113,0.037
123.3770,0.0037,0.0418,-0.0157,0.045
123.3950,-0.0174,-0.0061,-0.0033,0.019
123.3960,-0.0174,-0.0061,-0.0033,0.019
123.4130,-0.0146,-0.0318,0.0109,0.037
123.4140,-0.0168,-0.0386,0.0109,0.043
123.4310,-0.0065,-0.0353,0.0037,0.036
123.4310,-0.0065,-0.0353,0.0037,0.036
123.4450,0.0010,-0.0275,0.0013,0.028
123.4600,-0.0038,-0.0151,-0.0106,0.019
123.4610,-0.0038,-0.0031,-0.0082,0.010
123.4780,-0.0111,0.0063,-0.0152,0.020
123.4960,-0.0179,0.0085,-0.0054,0.021
123.4970,-0.0202,0.0061,-0.0030,0.021
123.5180,-0.0078,-0.0293,-0.0006,0.030
123.5190,-0.0078,-0.0293,-0.0006,0.030
123.5340,-0.0121,-0.0287,-0.0077,0.032
123.5450,0.0023,-0.0188,-0.0052,0.020
123.5610,0.0019,0.0048,-0.0099,0.011
123.5620,0.0019,0.0048,-0.0099,0.011
123.5780,0.0110,0.0114,-0.0051,0.017
123.5800,0.0110,0.0114,-0.0051,0.017
123.5980,0.0061,0.0061,-0.0049,0.010
123.6210,-0.0009,-0.0155,0.0095,0.018
123.6220,0.0015,-0.0106,0.0117,0.016
123.6230,0.0015,-0.0106,0.0117,0.016
123.6380,-0.0011,-0.0221,-0.0028,0.022
123.6470,0.0153,-0.0149,0.0065,0.022
123.6620,0.0149,-0.0124,0.0298,0.036
123.6780,0.0100,-0.0103,0.0032,0.015
123.6780,0.0171,-0.0057,-0.0040,0.018
123.6980,0.0262,0.0175,-0.0038,0.032
123.6990,0.0260,0.0244,0.0033,0.036
123.7190,0.0113,0.0349,0.0057,0.037
123.7190,0.0113,0.0349,0.0057,0.037
123.7320,-0.0006,0.0294,0.0009,0.029
123.7460,-0.0214,-0.0210,0.0153,0.034
123.7460,-0.0214,-0.0210,0.0153,0.034
123.7630,-0.0298,-0.0394,0.0057,0.050
123.7790,-0.0216,-0.0504,0.0079,0.055
123.7790,-0.0118,-0.0310,-0.0088,0.034
123.7970,-0.0139,0.0144,-0.0017,0.020
123.7980,-0.0139,0.0144,-0.0017,0.020
123.8170,0.0118,0.0581,-0.0373,0.070
123.8180,0.0092,0.0646,-0.0324,0.073
123.8290,0.0041,0.0587,-0.0414,0.072
123.8450,-0.0077,0.0382,-0.0120,0.041
123.8630,-0.0027,-0.0052,-0.0118,0.013
123.8640,0.0021,-0.0075,-0.0021,0.008
123.8780,-0.0004,-0.0119,0.0119,0.017
123.8780,-0.0004,-0.0119,0.0119,0.017
123.8990,0.0042,-0.0091,0.0092,0.014
123.9190,0.0038,-0.0014,-0.0218,0.022
123.9200,0.0133,-0.0037,-0.0192,0.024
123.9320,0.0059,-0.0082,-0.0094,0.014
123.9330,0.0059,-0.0082,-0.0094,0.014
123.9450,0.0135,-0.0198,-0.0042,0.024
123.9610,0.0040,-0.0339,-0.0040,0.034
123.9620,0.0111,-0.0384,-0.0016,0.040
123.9790,0.0131,-0.0423,0.0054,0.045
123.9960,0.0104,-0.0299,0.0169,0.036
123.9960,0.0007,-0.0252,0.0214,0.033
124.0170,0.0009,-0.0086,0.0183,0.020
124.0180,0.0009,-0.0086,0.0183,0.020
124.0290,-0.0060,-0.0089,-0.0056,0.012
124.0460,-0.0032,-0.0138,-0.0103,0.018
124.0470,-0.0032,-0.0138,-0.0103,0.018
124.0620,-0.0008,-0.0187,-0.0219,0.029
124.0790,0.0016,-0.0072,-0.0098,0.012
124.0800,0.0015,-0.0027,-0.0099,0.010
124.0980,-0.0013,0.0126,-0.0098,0.016
124.0980,-0.0013,0.0126,-0.0098,0.016
124.1170,-0.0110,0.0419,0.0067,0.044
124.1290,-0.0108,0.0410,-0.0029,0.042
124.1300,-0.0108,0.0410,-0.0029,0.042
124.1470,-0.0152,0.0251,-0.0029,0.029
124.1630,-0.0195,0.0032,-0.0030,0.020
124.1640,-0.0195,0.0032,-0.0030,0.020
124.1810,-0.0048,-0.0157,0.0090,0.019
124.1970,-0.0071,-0.0106,-0.0029,0.013
124.1990,-0.0071,-0.0105,0.0066,0.014
124.2190,-0.0002,-0.0077,-0.0125,0.015
124.2200,-0.0002,-0.0077,-0.0125,0.015
124.2310,0.0114,0.0042,0.0136,0.018
124.2460,0.0182,0.0066,0.0086,0.021
124.2610,0.0108,0.0065,0.0085,0.015
124.2620,0.0108,0.0065,0.0085,0.015
124.2830,0.0035,0.0111,0.0035,0.012
124.2830,0.0035,0.0111,0.0035,0.012
124.2960,0.0058,-0.0102,-0.0013,0.012
124.3170,-0.0013,-0.0263,-0.0014,0.026
124.3190,-0.0036,-0.0189,-0.0038,0.020
124.3290,-0.0058,-0.0186,0.0010,0.020
124.3470,0.0015,-0.0110,-0.0177,0.021
124.3480,0.0063,0.0010,-0.0223,0.023
124.3640,0.0110,0.0056,-0.0029,0.013
124.3640,0.0110,0.0056,-0.0029,0.013
124.3800,-0.0033,0.0126,-0.0145,0.019
124.3970,-0.0171,-0.0021,0.0049,0.018
124.3970,-0.0171,-0.0021,0.0049,0.018
124.4150,-0.0166,-0.0091,0.0071,0.020
124.4370,-0.0041,-0.0226,0.0043,0.023
124.4380,0.0007,-0.0178,0.0090,0.020
124.4500,-0.0065,-0.0199,0.0064,0.022
124.4520,-0.0065,-0.0199,0.0064,0.022
124.4630,0.0124,-0.0125,0.0110,0.021
124.4780,0.0049,0.0086,0.0014,0.010
124.4960,0.0025,0.0107,-0.0269,0.029
124.4970,0.0001,0.0106,-0.0172,0.020
124.5120,-0.0069,0.0078,-0.0075,0.013
124.5130,-0.0069,0.0078,-0.0075,0.013
124.5360,-0.0089,-0.0231,0.0183,0.031
124.5370,-0.0089,-0.0231,0.0183,0.031
124.5480,-0.0158,-0.0227,0.0085,0.029
124.5640,0.0009,-0.0008,-0.0083,0.008
124.5650,-0.0062,0.0064,-0.0058,0.011
124.5790,-0.0066,0.0202,-0.0388,0.044
124.5960,-0.0065,0.0221,-0.0190,0.030
124.5970,-0.0018,0.0100,-0.0142,0.017
124.6130,-0.0041,-0.0021,0.0167,0.017
124.6400,-0.0083,-0.0276,0.0114,0.031
124.6410,-0.0059,-0.0296,-0.0005,0.030
124.6420,-0.0059,-0.0296,-0.0005,0.030
124.6540,-0.0200,-0.0314,0.0018,0.037
124.6620,-0.0128,-0.0213,0.0041,0.025
124.6790,-0.0129,0.0123,-0.0102,0.021
124.6790,-0.0129,0.0146,-0.0173,0.026
124.6960,0.0035,0.0236,-0.0077,0.025
124.7200,0.0008,0.0131,-0.0075,0.015
124.7210,0.0008,0.0131,-0.0075,0.015
124.7210,0.0008,0.0131,-0.0075,0.015
124.7320,-0.0016,0.0154,-0.0073,0.017
124.7450,-0.0088,0.0104,-0.0213,0.025
124.7620,0.0076,0.0057,-0.0068,0.012
124.7630,0.0076,0.0057,-0.0068,0.012
124.7800,-0.0001,0.0034,0.0144,0.015
124.7970,0.0137,-0.0058,-0.0002,0.015
124.7990,0.0137,-0.0058,-0.0002,0.015
124.8140,0.0110,-0.0149,0.0021,0.019
124.8140,0.0110,-0.0149,0.0021,0.019
124.8350,0.0034,-0.0163,-0.0072,0.018
124.8360,0.0034,-0.0163,-0.0072,0.018
124.8470,0.0080,-0.0207,-0.0096,0.024
124.8640,0.0097,-0.0246,0.0097,0.028
124.8650,0.0097,-0.0246,0.0097,0.028
124.8790,0.0142,-0.0335,0.0212,0.042
124.8970,-0.0000,-0.0395,0.0135,0.042
124.8980,-0.0000,-0.0395,0.0135,0.042
124.9130,0.0003,-0.0199,0.0133,0.024
124.9330,-0.0062,-0.0149,0.0109,0.020
124.9330,-0.0085,-0.0221,-0.0035,0.024
124.9450,0.0201,-0.0006,0.0061,0.021
124.9450,0.0201,-0.0006,0.0061,0.021
124.9620,0.0103,0.0154,-0.0154,0.024
124.9790,0.0007,0.0142,-0.0078,0.016
124.9800,0.0007,0.0142,-0.0078,0.016
124.9970,-0.0087,0.0183,-0.0101,0.023
124.9980,-0.0086,0.0228,-0.0219,0.033
125.0120,-0.0106,0.0217,-0.0048,0.025
125.0370,-0.0053,0.0087,0.0000,0.010
125.0370,-0.0053,0.0087,0.0000,0.010
125.0500,-0.0004,0.0038,-0.0118,0.012
125.0510,-0.0003,0.0038,-0.0117,0.012
125.0640,-0.0050,0.0013,-0.0044,0.007
125.0790,-0.0118,0.0016,-0.0090,0.015
125.0800,-0.0118,0.0016,-0.0090,0.015
125.0960,-0.0139,0.0019,0.0008,0.014
125.1190,-0.0041,0.0001,0.0080,0.009
125.1190,-0.0041,0.0001,0.0080,0.009
125.1350,0.0007,-0.0090,0.0055,0.011
125.1360,-0.0065,-0.0112,0.0007,0.013
125.1470,0.0054,-0.0180,-0.0064,0.020
125.1630,0.0100,-0.0105,0.0056,0.016
125.1640,0.0100,-0.0105,0.0056,0.016
125.1790,-0.0046,-0.0056,0.0125,0.014
125.1970,0.0142,-0.0054,0.0029,0.015
125.1970,0.0142,-0.0054,0.0029,0.015
125.2150,0.0019,0.0111,-0.0041,0.012
125.2160,0.0019,0.0111,-0.0041,0.012
125.2380,-0.0074,0.0015,-0.0063,0.010
125.2390,-0.0050,0.0039,-0.0039,0.007
125.2560,-0.0072,-0.0079,-0.0012,0.011
125.2580,0.0023,-0.0174,0.0083,0.019
125.2690,-0.0000,-0.0266,0.0058,0.027
125.2800,0.0022,-0.0262,0.0010,0.026
125.2970,0.0065,-0.0042,0.0101,0.013
125.2980,0.0065,-0.0042,0.0101,0.013
125.3200,0.0205,0.0052,-0.0067,0.022
125.3210,0.0205,0.0052,-0.0067,0.022
125.3320,-0.0059,-0.0042,-0.0065,0.010
125.3460,-0.0012,0.0004,0.0030,0.003
125.3640,-0.0010,-0.0092,0.0077,0.012
125.3650,-0.0010,-0.0092,0.0077,0.012
